지점,지점명,일시,기온,강수량,풍속,습도
202,양평,2020-06-13 11:00,27.9,,1.9,55
202,양평,2020-06-13 12:00,28.5,,1.2,47
202,양평,2020-06-13 13:00,30.1,,1.9,41
202,양평,2020-06-13 14:00,31.1,,1.8,37
202,양평,2020-06-13 15:00,31.6,,1.8,35
202,양평,2020-06-13 16:00,31.4,,1.9,39
202,양평,2020-06-13 17:00,31.1,,1.9,40
202,양평,2020-06-13 18:00,30.5,,1,42
202,양평,2020-06-13 19:00,29.8,,1.2,51
202,양평,2020-06-13 20:00,28.3,,0.7,59
202,양평,2020-06-13 21:00,27.7,,1.2,62
202,양평,2020-06-13 22:00,23.1,1.4,1.5,94
202,양평,2020-06-13 23:00,23.6,0.1,0.1,94
202,양평,2020-06-14 0:00,22.8,0.5,0.7,98
202,양평,2020-06-14 1:00,22.7,2.4,0.1,100
202,양평,2020-06-14 2:00,22.3,1.2,1.1,99
202,양평,2020-06-14 3:00,22.1,0.1,1,98
202,양평,2020-06-14 4:00,21.8,0.6,1.5,99
202,양평,2020-06-14 5:00,21.9,0.1,1.2,95
202,양평,2020-06-14 6:00,22,,1.1,95
202,양평,2020-06-14 7:00,22,,0.8,94
202,양평,2020-06-14 8:00,23.5,,0.8,88
202,양평,2020-06-14 9:00,24.2,,1.8,81
202,양평,2020-06-14 10:00,24.1,,1.9,78
202,양평,2020-06-14 11:00,24.3,,1.5,79
202,양평,2020-06-14 12:00,25.8,,1.7,69
202,양평,2020-06-14 13:00,27.7,,1.9,56
202,양평,2020-06-14 14:00,28.5,,3.2,46
202,양평,2020-06-14 15:00,28.6,,4.1,45
202,양평,2020-06-14 16:00,28.8,,2.9,45
202,양평,2020-06-14 17:00,28,,4,49
202,양평,2020-06-14 18:00,26.3,,4.7,59
202,양평,2020-06-14 19:00,25.5,,2.1,62
202,양평,2020-06-14 20:00,24.7,,2.1,66
202,양평,2020-06-14 21:00,23.3,,2.8,69
202,양평,2020-06-14 22:00,22.3,,1.3,73
202,양평,2020-06-14 23:00,21.3,,1.3,76
202,양평,2020-06-15 0:00,20.4,,1.6,82
202,양평,2020-06-15 1:00,19.8,,1.2,86
202,양평,2020-06-15 2:00,18.5,,0.7,93
202,양평,2020-06-15 3:00,18.1,,0.9,94
202,양평,2020-06-15 4:00,17.5,,1,97
202,양평,2020-06-15 5:00,17.3,,0.4,98
202,양평,2020-06-15 6:00,17.6,,0.6,97
202,양평,2020-06-15 7:00,18.2,,1.3,95
202,양평,2020-06-15 8:00,18.5,,1.3,90
202,양평,2020-06-15 9:00,19.4,,1.5,83
202,양평,2020-06-15 10:00,20.8,,1.4,74
202,양평,2020-06-15 11:00,22.2,,0.7,74
202,양평,2020-06-15 12:00,24.3,,1.3,70
202,양평,2020-06-15 13:00,25.9,,1.2,63
202,양평,2020-06-15 14:00,28.4,,3.3,47
202,양평,2020-06-15 15:00,28.6,,4.7,36
202,양평,2020-06-15 16:00,27.5,,4.1,36
202,양평,2020-06-15 17:00,27.2,,2.2,37
202,양평,2020-06-15 18:00,26.1,,2.4,35
202,양평,2020-06-15 19:00,25.1,,1.8,36
202,양평,2020-06-15 20:00,23.3,,0.8,42
202,양평,2020-06-15 21:00,23.1,,1.1,43
202,양평,2020-06-15 22:00,20.7,,0.8,59
202,양평,2020-06-15 23:00,20,,0.4,66
202,양평,2020-06-16 0:00,19.2,,1,67
202,양평,2020-06-16 1:00,18.6,,0.6,71
202,양평,2020-06-16 2:00,17.4,,0.1,80
202,양평,2020-06-16 3:00,17.1,,1.1,82
202,양평,2020-06-16 4:00,17.2,,0.7,80
202,양평,2020-06-16 5:00,17.2,,1,81
202,양평,2020-06-16 6:00,16.9,,0.8,83
202,양평,2020-06-16 7:00,17.8,,1,80
202,양평,2020-06-16 8:00,19.2,,1.4,77
202,양평,2020-06-16 9:00,22.2,,1.3,70
202,양평,2020-06-16 10:00,23,,1.2,63
202,양평,2020-06-16 11:00,23.7,,1.6,61
202,양평,2020-06-16 12:00,25,,1.7,57
202,양평,2020-06-16 13:00,27.2,,1.7,51
202,양평,2020-06-16 14:00,27.7,,1.9,44
202,양평,2020-06-16 15:00,28.1,,1.3,42
202,양평,2020-06-16 16:00,28.8,,1.1,39
202,양평,2020-06-16 17:00,28.4,,1.1,40
202,양평,2020-06-16 18:00,28.1,,0.7,40
202,양평,2020-06-16 19:00,26.8,,0.8,52
202,양평,2020-06-16 20:00,25.6,,1.6,58
202,양평,2020-06-16 21:00,25.3,,1.8,60
202,양평,2020-06-16 22:00,24.1,,1.5,64
202,양평,2020-06-16 23:00,22.5,,0.8,76
202,양평,2020-06-17 0:00,21.1,,0.5,83
202,양평,2020-06-17 1:00,19.9,,0.6,89
202,양평,2020-06-17 2:00,19.3,,0.7,91
202,양평,2020-06-17 3:00,18.7,,0.9,90
202,양평,2020-06-17 4:00,18.5,,0.3,91
202,양평,2020-06-17 5:00,18.2,,0.4,94
202,양평,2020-06-17 6:00,18.2,,0.8,94
202,양평,2020-06-17 7:00,19.2,,1,89
202,양평,2020-06-17 8:00,21.5,,0.9,78
202,양평,2020-06-17 9:00,23,,1.6,67
202,양평,2020-06-17 10:00,24.1,,1.7,64
202,양평,2020-06-17 11:00,24.7,,0.8,65
202,양평,2020-06-17 12:00,25.5,,1.5,62
202,양평,2020-06-17 13:00,27.2,,1.3,56
202,양평,2020-06-17 14:00,28.1,,1.9,50
202,양평,2020-06-17 15:00,27.8,,0.9,49
202,양평,2020-06-17 16:00,28,,2.4,47
202,양평,2020-06-17 17:00,28.3,,2,48
202,양평,2020-06-17 18:00,27.3,,2.5,50
202,양평,2020-06-17 19:00,26.4,,1.8,55
202,양평,2020-06-17 20:00,25.2,,1.9,56
202,양평,2020-06-17 21:00,24.5,,1.6,57
202,양평,2020-06-17 22:00,23.5,,1.9,66
202,양평,2020-06-17 23:00,22.8,,1.5,67
202,양평,2020-06-18 0:00,22,,0.8,68
202,양평,2020-06-18 1:00,21.5,,1.2,69
202,양평,2020-06-18 2:00,20.9,,1.2,70
202,양평,2020-06-18 3:00,20.2,,0.9,73
202,양평,2020-06-18 4:00,19.6,,0.9,80
202,양평,2020-06-18 5:00,19.2,,0.3,83
202,양평,2020-06-18 6:00,19.2,,0.5,85
202,양평,2020-06-18 7:00,19.9,,0.8,76
202,양평,2020-06-18 8:00,20.5,,0.4,75
202,양평,2020-06-18 9:00,21.2,,0.9,71
202,양평,2020-06-18 10:00,21.8,,1.2,69
202,양평,2020-06-18 11:00,22.3,,1.2,67
202,양평,2020-06-18 12:00,23,,1.5,64
202,양평,2020-06-18 13:00,23.3,,1.4,67
202,양평,2020-06-18 14:00,23.8,,1.3,62
202,양평,2020-06-18 15:00,24.6,,1.7,64
202,양평,2020-06-18 16:00,24.6,,1.5,62
202,양평,2020-06-18 17:00,24.9,,0.6,60
202,양평,2020-06-18 18:00,24,,1.5,63
202,양평,2020-06-18 19:00,23.9,,0.7,63
202,양평,2020-06-18 20:00,23.2,,1.2,70
202,양평,2020-06-18 21:00,22.6,,1,73
202,양평,2020-06-18 22:00,22.1,,0.4,77
202,양평,2020-06-18 23:00,21.5,,0.1,82
202,양평,2020-06-19 0:00,20.9,,0.9,83
202,양평,2020-06-19 1:00,21.1,,1,81
202,양평,2020-06-19 2:00,20.8,,2.2,82
202,양평,2020-06-19 3:00,20.9,,0.4,83
202,양평,2020-06-19 4:00,20.3,,0.3,86
202,양평,2020-06-19 5:00,20.2,,0.7,83
202,양평,2020-06-19 6:00,20.1,,0.6,87
202,양평,2020-06-19 7:00,20.2,,1,85
202,양평,2020-06-19 8:00,21.9,,0.8,70
202,양평,2020-06-19 9:00,22.6,0,1.7,68
202,양평,2020-06-19 10:00,23.8,,1.3,60
202,양평,2020-06-19 11:00,26.3,,1.8,53
202,양평,2020-06-19 12:00,26,,2.4,54
202,양평,2020-06-19 13:00,25.8,,1.4,56
202,양평,2020-06-19 14:00,28.1,,1.8,50
202,양평,2020-06-19 15:00,27.3,,1.9,51
202,양평,2020-06-19 16:00,27.9,,1.6,48
202,양평,2020-06-19 17:00,28.7,,1.3,48
202,양평,2020-06-19 18:00,27.4,,1.5,52
202,양평,2020-06-19 19:00,27,,0.9,55
202,양평,2020-06-19 20:00,25.7,,0.8,59
202,양평,2020-06-19 21:00,25.2,,1,59
202,양평,2020-06-19 22:00,23.9,,0.7,69
202,양평,2020-06-19 23:00,22.5,,0.6,78
202,양평,2020-06-20 0:00,21.7,,0.7,79
202,양평,2020-06-20 1:00,20.5,,0.2,86
202,양평,2020-06-20 2:00,19.8,,0.8,88
202,양평,2020-06-20 3:00,19.3,,0.8,89
202,양평,2020-06-20 4:00,19.5,,0.6,83
202,양평,2020-06-20 5:00,19,,0.5,84
202,양평,2020-06-20 6:00,19,,0.1,84
202,양평,2020-06-20 7:00,19.7,,0.4,83
202,양평,2020-06-20 8:00,21.8,,1.5,70
202,양평,2020-06-20 9:00,23.5,,1.9,67
202,양평,2020-06-20 10:00,24.1,,2.4,66
202,양평,2020-06-20 11:00,26.4,,1.7,60
202,양평,2020-06-20 12:00,27.4,,1.1,57
202,양평,2020-06-20 13:00,28.4,,1.7,55
202,양평,2020-06-20 14:00,29.8,,1.7,49
202,양평,2020-06-20 15:00,29.9,,2.1,48
202,양평,2020-06-20 16:00,30.3,,2.6,47
202,양평,2020-06-20 17:00,29.9,,2.2,50
202,양평,2020-06-20 18:00,28.6,,3,51
202,양평,2020-06-20 19:00,27.7,,1.7,54
202,양평,2020-06-20 20:00,26.2,,1.4,59
202,양평,2020-06-20 21:00,25.2,,2,61
202,양평,2020-06-20 22:00,24.1,,1.2,66
202,양평,2020-06-20 23:00,23,,1.2,69
202,양평,2020-06-21 0:00,22.4,,1,73
202,양평,2020-06-21 1:00,21.9,,1.2,73
202,양평,2020-06-21 2:00,21.4,,1.1,78
202,양평,2020-06-21 3:00,20.4,,0.6,83
202,양평,2020-06-21 4:00,19.6,,0.4,89
202,양평,2020-06-21 5:00,19.4,,0.6,89
202,양평,2020-06-21 6:00,18.9,,0.8,93
202,양평,2020-06-21 7:00,20.3,,0.5,85
202,양평,2020-06-21 8:00,21.7,,1,78
202,양평,2020-06-21 9:00,23.6,,1.6,68
202,양평,2020-06-21 10:00,25.5,,1.3,61
202,양평,2020-06-21 11:00,27.8,,1.8,49
202,양평,2020-06-21 12:00,28.6,,1.7,50
202,양평,2020-06-21 13:00,29.9,,1.6,47
202,양평,2020-06-21 14:00,31.5,,1.5,39
202,양평,2020-06-21 15:00,32.1,,1.3,38
202,양평,2020-06-21 16:00,32.4,,2.2,35
202,양평,2020-06-21 17:00,31.2,,2.2,38
202,양평,2020-06-21 18:00,31.1,,1.3,40
202,양평,2020-06-21 19:00,29.8,,1.7,48
202,양평,2020-06-21 20:00,28.4,,1.3,52
202,양평,2020-06-21 21:00,26.9,,1.2,58
202,양평,2020-06-21 22:00,25.6,,0.9,64
202,양평,2020-06-21 23:00,24.8,,1.2,62
202,양평,2020-06-22 0:00,22.7,,0.4,79
202,양평,2020-06-22 1:00,22.1,,0.8,83
202,양평,2020-06-22 2:00,20.9,,0.6,86
202,양평,2020-06-22 3:00,20.7,,0.7,90
202,양평,2020-06-22 4:00,20.2,,0.9,84
202,양평,2020-06-22 5:00,19.5,,0.7,93
202,양평,2020-06-22 6:00,19.7,,0.3,91
202,양평,2020-06-22 7:00,20.8,,0.8,86
202,양평,2020-06-22 8:00,23,,0.7,76
202,양평,2020-06-22 9:00,25.2,,0.7,65
202,양평,2020-06-22 10:00,27.2,,1.4,56
202,양평,2020-06-22 11:00,29,,1.8,51
202,양평,2020-06-22 12:00,30.9,,1.6,44
202,양평,2020-06-22 13:00,32.3,,1.9,43
202,양평,2020-06-22 14:00,32.8,,1.4,37
202,양평,2020-06-22 15:00,33.2,,1.6,34
202,양평,2020-06-22 16:00,34.7,,2.2,29
202,양평,2020-06-22 17:00,33.9,,1.2,30
202,양평,2020-06-22 18:00,33.3,,1.5,33
202,양평,2020-06-22 19:00,30.9,,1.2,48
202,양평,2020-06-22 20:00,30,,1.3,48
202,양평,2020-06-22 21:00,28.3,,1.8,51
202,양평,2020-06-22 22:00,27.3,,1.5,50
202,양평,2020-06-22 23:00,25.8,,0.9,61
202,양평,2020-06-23 0:00,23.4,,0.8,84
202,양평,2020-06-23 1:00,23,,0.7,78
202,양평,2020-06-23 2:00,22.9,,0.1,78
202,양평,2020-06-23 3:00,22,,0.6,77
202,양평,2020-06-23 4:00,21.8,,0.1,80
202,양평,2020-06-23 5:00,21.8,,0.5,85
202,양평,2020-06-23 6:00,21.2,,0.9,89
202,양평,2020-06-23 7:00,21.6,,1.1,82
202,양평,2020-06-23 8:00,23.9,,0.7,66
202,양평,2020-06-23 9:00,25.2,,1.2,64
202,양평,2020-06-23 10:00,26.9,,1.4,57
202,양평,2020-06-23 11:00,28.5,,1.4,53
202,양평,2020-06-23 12:00,30.2,,1.6,45
202,양평,2020-06-23 13:00,30.1,,1.2,43
202,양평,2020-06-23 14:00,30.9,,2.1,46
202,양평,2020-06-23 15:00,30.9,,2.3,47
202,양평,2020-06-23 16:00,31.2,,1.8,47
202,양평,2020-06-23 17:00,29.8,,1.6,52
202,양평,2020-06-23 18:00,29.3,,1.4,53
202,양평,2020-06-23 19:00,28.6,,1.3,56
202,양평,2020-06-23 20:00,27.3,,0.7,64
202,양평,2020-06-23 21:00,26.3,,0.6,70
202,양평,2020-06-23 22:00,25.3,,1.3,73
202,양평,2020-06-23 23:00,25.1,,0.7,76
202,양평,2020-06-24 0:00,24.6,,0.5,78
202,양평,2020-06-24 1:00,24.1,,0.4,81
202,양평,2020-06-24 2:00,23.7,,1.8,82
202,양평,2020-06-24 3:00,23.9,,0.9,80
202,양평,2020-06-24 4:00,23.5,,0.9,85
202,양평,2020-06-24 5:00,23.5,,1.2,82
202,양평,2020-06-24 6:00,23.5,,1.9,80
202,양평,2020-06-24 7:00,23.6,0.1,1.4,78
202,양평,2020-06-24 8:00,24.1,0.1,1.1,72
202,양평,2020-06-24 9:00,23.7,0.2,1.6,72
202,양평,2020-06-24 10:00,23.2,0.4,1.2,76
202,양평,2020-06-24 11:00,21.9,1.5,1.3,92
202,양평,2020-06-24 12:00,20.5,3.6,2.1,84
202,양평,2020-06-24 13:00,20.6,2.2,2.6,87
202,양평,2020-06-24 14:00,20.3,2.5,2.7,90
202,양평,2020-06-24 15:00,19.9,1.9,3.1,94
202,양평,2020-06-24 16:00,19.9,4.8,2.6,97
202,양평,2020-06-24 17:00,19.7,4,3.2,98
202,양평,2020-06-24 18:00,19.6,2.5,2.8,98
202,양평,2020-06-24 19:00,19.6,1.7,2.5,99
202,양평,2020-06-24 20:00,19.5,0.8,2.1,99
202,양평,2020-06-24 21:00,19.5,1.7,1.8,99
202,양평,2020-06-24 22:00,19.6,0.7,1.4,99
202,양평,2020-06-24 23:00,19.6,0.2,1.6,99
202,양평,2020-06-25 0:00,19.7,0.1,1,99
202,양평,2020-06-25 1:00,19.6,1.2,0.8,100
202,양평,2020-06-25 2:00,19.6,0.6,0.7,100
202,양평,2020-06-25 3:00,19.7,1.4,0.5,100
202,양평,2020-06-25 4:00,19.8,0.7,0.7,100
202,양평,2020-06-25 5:00,19.8,0.7,0.4,100
202,양평,2020-06-25 6:00,20,0.1,0.2,100
202,양평,2020-06-25 7:00,20.1,0.1,0.7,100
202,양평,2020-06-25 8:00,20.5,0.4,0.6,100
202,양평,2020-06-25 9:00,21.5,,1.3,97
202,양평,2020-06-25 10:00,22.1,,0.8,94
202,양평,2020-06-25 11:00,22.4,,1.2,91
202,양평,2020-06-25 12:00,22.6,0.2,2,93
202,양평,2020-06-25 13:00,22.8,0,1.8,90
202,양평,2020-06-25 14:00,23.1,0,1.8,90
202,양평,2020-06-25 15:00,23.7,0,1.2,85
202,양평,2020-06-25 16:00,23.2,0,1.5,83
202,양평,2020-06-25 17:00,22.5,,1,86
202,양평,2020-06-25 18:00,22.8,,0.1,85
202,양평,2020-06-25 19:00,22.3,,1.5,86
202,양평,2020-06-25 20:00,22,,2.2,85
202,양평,2020-06-25 21:00,21.9,,1.2,86
202,양평,2020-06-25 22:00,21.5,,1.6,88
202,양평,2020-06-25 23:00,20.8,0,0.7,93
202,양평,2020-06-26 0:00,20.4,,2,95
202,양평,2020-06-26 1:00,20.1,,2.1,96
202,양평,2020-06-26 2:00,19.9,0,1.8,98
202,양평,2020-06-26 3:00,19.6,0.2,0.8,99
202,양평,2020-06-26 4:00,19.7,0.2,0.3,100
202,양평,2020-06-26 5:00,19.5,0.2,1.4,95
202,양평,2020-06-26 6:00,19.7,0.1,1.7,91
202,양평,2020-06-26 7:00,19.6,0,1.6,93
202,양평,2020-06-26 8:00,19.6,0.1,1,94
202,양평,2020-06-26 9:00,20.2,0,1,90
202,양평,2020-06-26 10:00,20.5,0,1.9,89
202,양평,2020-06-26 11:00,21.6,,1.6,86
202,양평,2020-06-26 12:00,22,0,0.9,83
202,양평,2020-06-26 13:00,24.8,,2.1,68
202,양평,2020-06-26 14:00,24.8,,2.6,65
202,양평,2020-06-26 15:00,25.8,,3.4,59
202,양평,2020-06-26 16:00,25.9,,2.5,59
202,양평,2020-06-26 17:00,26.1,,2.9,59
202,양평,2020-06-26 18:00,25.3,,2.6,58
202,양평,2020-06-26 19:00,24.3,,1.7,64
202,양평,2020-06-26 20:00,23.2,,0.6,70
202,양평,2020-06-26 21:00,22.7,,1.4,74
202,양평,2020-06-26 22:00,22.1,,1,76
202,양평,2020-06-26 23:00,21.9,,0.6,77
202,양평,2020-06-27 0:00,21.4,,0.5,81
202,양평,2020-06-27 1:00,20.3,,0.5,90
202,양평,2020-06-27 2:00,20.1,,0.1,91
202,양평,2020-06-27 3:00,20,,0.5,93
202,양평,2020-06-27 4:00,19.6,,0.6,96
202,양평,2020-06-27 5:00,19.4,,0.6,96
202,양평,2020-06-27 6:00,19.4,,1,96
202,양평,2020-06-27 7:00,19.5,0,0.2,95
202,양평,2020-06-27 8:00,20.2,,0.4,93
202,양평,2020-06-27 9:00,20.7,,0.7,90
202,양평,2020-06-27 10:00,22.1,,1.4,82
202,양평,2020-06-27 11:00,23.6,,1.2,71
202,양평,2020-06-27 12:00,24.7,,1.5,68
202,양평,2020-06-27 13:00,26.5,,1.6,58
202,양평,2020-06-27 14:00,27.5,,1.7,56
202,양평,2020-06-27 15:00,27.1,,1.1,60
202,양평,2020-06-27 16:00,27.5,,2.1,60
202,양평,2020-06-27 17:00,27.1,,2.3,61
202,양평,2020-06-27 18:00,26.9,,1.9,63
202,양평,2020-06-27 19:00,26.9,,1.7,65
202,양평,2020-06-27 20:00,25.7,,2.4,63
202,양평,2020-06-27 21:00,24.8,,1.3,69
202,양평,2020-06-27 22:00,23.5,,1.4,73
202,양평,2020-06-27 23:00,22.7,,1.2,77
202,양평,2020-06-28 0:00,22.1,,1.2,79
202,양평,2020-06-28 1:00,21.1,,0.4,87
202,양평,2020-06-28 2:00,20.4,,0.5,89
202,양평,2020-06-28 3:00,19.7,,0.7,97
202,양평,2020-06-28 4:00,20.1,,0.5,93
202,양평,2020-06-28 5:00,19.4,,0.6,97
202,양평,2020-06-28 6:00,19.5,,0.2,98
202,양평,2020-06-28 7:00,20.7,,0.4,92
202,양평,2020-06-28 8:00,22.8,,0.7,82
202,양평,2020-06-28 9:00,24.4,,2.1,73
202,양평,2020-06-28 10:00,25.4,,1.6,67
202,양평,2020-06-28 11:00,26.7,,2.4,60
202,양평,2020-06-28 12:00,28,,2.1,56
202,양평,2020-06-28 13:00,28.7,,1.8,53
202,양평,2020-06-28 14:00,29.8,,1.6,49
202,양평,2020-06-28 15:00,29.2,,1.9,46
202,양평,2020-06-28 16:00,29.9,,2.1,44
202,양평,2020-06-28 17:00,29.9,,2.1,43
202,양평,2020-06-28 18:00,29,,2.2,50
202,양평,2020-06-28 19:00,27.8,,2,58
202,양평,2020-06-28 20:00,26.3,,1.1,65
202,양평,2020-06-28 21:00,25.4,,2,69
202,양평,2020-06-28 22:00,24.3,,0.6,74
202,양평,2020-06-28 23:00,22.7,,0.6,83
202,양평,2020-06-29 0:00,21.9,,1,88
202,양평,2020-06-29 1:00,21.6,,0.6,90
202,양평,2020-06-29 2:00,20.8,,0.5,94
202,양평,2020-06-29 3:00,20.3,,0.6,96
202,양평,2020-06-29 4:00,20.2,,0.8,97
202,양평,2020-06-29 5:00,19.6,,0.3,97
202,양평,2020-06-29 6:00,19.5,,0.3,97
202,양평,2020-06-29 7:00,20.6,,0.3,93
202,양평,2020-06-29 8:00,21.5,,0.7,88
202,양평,2020-06-29 9:00,23.5,,1.5,79
202,양평,2020-06-29 10:00,24.2,,2,74
202,양평,2020-06-29 11:00,25,,1.9,74
202,양평,2020-06-29 12:00,25.3,,1.5,74
202,양평,2020-06-29 13:00,25.2,,2,75
